meta_data_team_id,meta_data_team_name,league_id,season_id,PC1,PC2,PC3,Elo
c5577084,Salernitana,11,2022-2023,-4.398065678251038,3.307550273490165,-2.389998886065026,1627.05664062
8ff9e3b3,Sampdoria,11,2022-2023,-6.259996252280249,6.594946132291133,-3.5507760286254,1521.71398926
8ff9e3b3,Sampdoria,11,2022-2023,-6.259996252280249,6.594946132291133,-3.5507760286254,1521.71398926
e2befd26,Sassuolo,11,2022-2023,1.7306329277885442,0.6506239410939053,-2.8107637839880084,1663.15576172
e2befd26,Sassuolo,11,2022-2023,1.7306329277885442,0.6506239410939053,-2.8107637839880084,1663.15576172
68449f6d,Spezia,11,2022-2023,-4.04744006937929,5.904104920429277,-2.1519633498837387,1555.08825684
105360fe,Torino,11,2022-2023,0.2138254092040606,0.6567456645954838,0.9882473595561654,1701.16174316
04eea015,Udinese,11,2022-2023,0.8479673000984232,1.5805597952313688,-1.8818347635221218,1661.70239258
922493f3,Atalanta,11,2023-2024,6.789806153714881,-1.5265580602868845,0.6700571989151571,1896.87683105
1d8099f8,Bologna,11,2023-2024,3.9940250142411724,-0.5424884041235678,-2.8493480654744188,1795.25170898
c4260e09,Cagliari,11,2023-2024,-4.552024254619628,2.92287138736955,0.7886859331025626,1611.59204102
a3d88bd8,Empoli,11,2023-2024,-5.369136350087308,4.824715843460945,-2.9056683516356845,1638.60705566
421387cf,Fiorentina,11,2023-2024,4.779000034707765,-1.3482954564827685,0.021902217807826384,1763.97094727
421387cf,Fiorentina,11,2023-2024,4.779000034707765,-1.3482954564827685,0.021902217807826384,1763.97094727
6a7ad59d,Frosinone,11,2023-2024,-1.540770413271282,1.7857088440395774,-4.695730145382277,1610.27258301
658bf2de,Genoa,11,2023-2024,-4.336302047555969,1.4638549689828824,-0.4677835096262504,1696.19250488
0e72edf2,Hellas Verona,11,2023-2024,-4.2188956704850575,3.182803752918097,2.1474111632883193,1696.0341238207259
d609edc0,Inter,11,2023-2024,11.155831305644611,-7.317167927033118,1.5396659723008326,1964.77954102
e0652b02,Juventus,11,2023-2024,3.0984156635226716,-2.3750224003848803,1.0000726642639686,1827.82836914
e0652b02,Juventus,11,2023-2024,3.0984156635226716,-2.3750224003848803,1.0000726642639686,1827.82836914
7213da33,Lazio,11,2023-2024,2.118097053668483,-0.4690645957682399,-1.205313143529635,1784.74365234
ffcbe334,Lecce,11,2023-2024,-3.301964363086688,3.290411077677254,-1.7406918215389489,1618.49060059
dc56fe14,Milan,11,2023-2024,8.919567113666771,-3.50529434645992,-4.230624183655111,1838.72802734
dc56fe14,Milan,11,2023-2024,8.919567113666771,-3.50529434645992,-4.230624183655111,1838.72802734
21680aa4,Monza,11,2023-2024,-0.23674813933701544,1.667591015512907,-4.777693056745412,1664.85754395
d48ad4ff,Napoli,11,2023-2024,8.690425086013997,-1.7031710650975775,-0.9391071656598354,1778.8536377
d48ad4ff,Napoli,11,2023-2024,8.690425086013997,-1.7031710650975775,-0.9391071656598354,1778.8536377
cf74a709,Roma,11,2023-2024,3.9371593870768153,-2.4610177001518188,-2.5884183487166252,1812.41601562
